sample_id;Давление в E-301;Масса КГД из куба колонны;Вывод балансового избытка;520-540;K-301 Темп-ра в гор. зоне;Метан+этан из жидкости в Е-301;60-70;50-60;н-пентан;40-50
ПРОБА 167;2400.0;0.0;4.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.2203591879006673;0.1913279558726294;0.348863075347693
ПРОБА 168;2400.0;0.0582365801182873;5.0;0.106904994789842;172.0;0.191716991710876;3.652576274853068;0.128034046501748;3.400320933441559;0.348863075347693
ПРОБА 169;2400.0;-1.405095388683324e-18;6.0;0.3142509310475272;172.0;0.191716991710876;3.792557930856564;0.4753970617710681;6.71;0.736821886927612
ПРОБА 170;2400.0;-1.405095388683324e-18;7.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.4127597749664963;0.0;0.348863075347693
ПРОБА 171;2400.0;1.3817305037370515;8.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.3028022135054409;0.0;0.4484415968906136
ПРОБА 172;2400.0;-11.269356795186209;9.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 173;2400.0;0.0;10.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 174;2400.0;0.0;11.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 175;2400.0;0.0;12.0;0.1011584707672551;172.0;0.191716991710876;3.662994788017509;0.441261678059644;3.828709300575472;0.348863075347693
ПРОБА 176;2400.0;0.0;13.0;0.107332758790827;172.0;0.191716991710876;3.694303001989564;0.2895163672885025;3.968211256959613;0.8621013480362192
ПРОБА 177;2400.0;0.0;14.0;0.0599838330012333;172.0;0.0327950509149222;3.5051276515435803;0.4197363901408846;1.1879392803248914;0.5397299726388972
ПРОБА 178;2400.0;0.0;15.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.7585567258562564
ПРОБА 179;2400.0;0.0;16.0;0.0599838330012333;172.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.5550969855127417
ПРОБА 180;2400.0;0.0;17.0;0.092564897165798;172.0;0.191716991710876;3.585255855233296;0.2110461071318665;3.376974735625938;0.348863075347693
ПРОБА 181;2400.0;0.0;18.0;0.1206611734315053;172.0;0.191716991710876;3.678514012366157;0.6442842715253632;4.32742970499897;0.4372370965059879
ПРОБА 182;2400.0;-0.0225490770228538;3.0;0.0599838330012333;175.0;0.0327950509149222;3.5;0.350826310634433;0.0;0.348863075347693
ПРОБА 183;2400.0;0.0;4.0;0.0599838330012333;175.0;0.0327950509149222;3.537730831264066;0.128034046501748;1.190775076610601;0.348863075347693
ПРОБА 184;2400.0;0.0;5.0;0.0599838330012333;175.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 185;2400.0;0.0;6.0;0.0599838330012333;175.0;0.0327950509149222;3.5;0.7893663487518398;0.0;0.348863075347693
ПРОБА 186;2400.0;38.647641262167845;7.0;0.2983696429353479;175.0;0.191716991710876;3.8083473018932903;0.515448418411036;6.71;0.348863075347693
ПРОБА 187;2400.0;0.0;8.0;0.0599838330012333;175.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 188;2400.0;0.0;9.0;0.0599838330012333;175.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 189;2400.0;0.0;10.0;0.0950640710504364;175.0;0.191716991710876;3.62679649434306;0.6135434932327402;3.080383876457378;0.74073626139246
ПРОБА 190;2400.0;0.0259338929783433;11.0;0.0599838330012333;175.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 191;2400.0;-2.8276460597594636e-17;12.0;0.1081167978066403;175.0;0.191716991710876;3.664562542549501;0.128034046501748;3.254029769640086;1.5943398461820888
ПРОБА 192;2400.0;7.6551852622323;13.0;0.0599838330012333;175.0;0.0327950509149222;3.524826135616034;0.8992958758537666;1.8461210282395597;0.348863075347693
ПРОБА 193;2400.0;0.0;14.0;0.0599838330012333;175.0;0.0327950509149222;3.558594696534945;0.128034046501748;1.5725094729180285;0.348863075347693
ПРОБА 194;2400.0;0.0;15.0;0.0599838330012333;175.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 195;2400.0;0.0;16.0;0.0599838330012333;175.0;0.0327950509149222;3.5272991931735387;0.128034046501748;0.0;0.9398631865525392
ПРОБА 196;2400.0;0.0;17.0;0.2888591961938091;175.0;0.191716991710876;3.8115135345465943;0.5817606471335572;6.71;1.0489583514615304
ПРОБА 197;2400.0;0.0;18.0;0.1375282718644098;175.0;0.191716991710876;3.6567697293902377;0.4908177590796169;4.5290212439201145;0.5479245518091234
ПРОБА 198;2400.0;0.0;3.0;0.5871170841206755;178.0;0.191716991710876;4.139139857625107;1.1851096303403277;6.71;0.348863075347693
ПРОБА 199;2400.0;0.0;4.0;0.0599838330012333;178.0;0.0327950509149222;3.5577160380076487;0.1866183535944476;1.664863414533489;0.3809495916156556
ПРОБА 200;2400.0;0.0131216206789983;5.0;0.0599838330012333;178.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 201;2400.0;0.0;6.0;0.1073245205117363;178.0;0.191716991710876;3.62890615286458;0.128034046501748;4.051388420995916;1.012190489113758
ПРОБА 202;2400.0;0.0;7.0;0.0599838330012333;178.0;0.0327950509149222;3.5;0.128034046501748;0.0921377950724077;0.564211798369837
ПРОБА 203;2400.0;0.0029847181564741;8.0;0.0599838330012333;178.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 204;2400.0;-1.3786539674627366e-19;9.0;0.0599838330012333;178.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 205;2400.0;-1.3786539674627366e-19;10.0;0.1184780341477603;178.0;0.191716991710876;3.6570567454077114;0.6387996262648776;4.398181531649367;0.348863075347693
ПРОБА 206;2400.0;34.50561122584365;11.0;0.3092762751350625;178.0;0.191716991710876;3.876121948339676;0.7087324612108001;6.71;0.897022933132036
ПРОБА 207;2400.0;3.907632688813464;12.0;0.2338467136463552;178.0;0.191716991710876;3.762978986239293;0.336815036591241;6.150184514977831;1.0455825789747124
ПРОБА 208;2400.0;0.0;13.0;0.1256635673564085;178.0;0.191716991710876;3.62419477498638;0.128034046501748;4.072951872526635;0.8933153269491239
ПРОБА 209;2400.0;0.0;14.0;0.0599838330012333;178.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 210;2400.0;0.0;15.0;0.162852301229502;178.0;0.191716991710876;3.668437715860685;0.2162243068412109;4.745068469635486;0.5812573470866197
ПРОБА 211;2400.0;0.0;16.0;0.0599838330012333;178.0;0.0327950509149222;3.501012523437564;0.1791899334398304;1.3256952536212838;0.7174657138959983
ПРОБА 212;2400.0;34.019578127711675;17.0;0.3101057350198999;178.0;0.191716991710876;3.841836881098819;1.6663102450407974;6.71;0.348863075347693
ПРОБА 213;2400.0;0.0;18.0;0.255181264815975;178.0;0.191716991710876;3.7571238635096;0.128034046501748;6.481094114139951;0.5371766582447277
ПРОБА 214;2400.0;0.0;3.0;0.0599838330012333;181.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 215;2400.0;0.6273584009182712;4.0;0.55577575364787;181.0;0.191716991710876;4.072065774258566;1.2477129448051616;6.71;0.7179152190559899
ПРОБА 216;2400.0;0.0;5.0;0.1208415898591733;181.0;0.191716991710876;3.6482881750373775;0.2494732165548585;4.5736809458220415;0.348863075347693
ПРОБА 217;2400.0;-26.76532516760564;6.0;0.0804056881245573;181.0;0.191716991710876;3.641197352848184;1.5059789534060466;3.0858589227461155;0.348863075347693
ПРОБА 218;2400.0;0.0;7.0;0.0599838330012333;181.0;0.0327950509149222;3.5;0.128034046501748;0.3266166123860751;0.348863075347693
ПРОБА 219;2400.0;0.0;8.0;0.0599838330012333;181.0;0.0327950509149222;3.5;0.1778008329079015;0.0;0.348863075347693
ПРОБА 220;2400.0;0.0;9.0;0.508010836250327;181.0;0.191716991710876;4.032973631422766;0.128034046501748;6.71;0.559888708762717
ПРОБА 221;2400.0;0.0;10.0;0.1402321415263083;181.0;0.191716991710876;3.6610612482544345;0.128034046501748;4.380822058658579;0.348863075347693
ПРОБА 222;2400.0;0.0;11.0;0.0599838330012333;181.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 223;2400.0;0.0;12.0;0.1438722304349823;181.0;0.191716991710876;3.693580833539276;0.7062052446229165;4.390209634534546;0.6207359568195333
ПРОБА 224;2400.0;0.0004119211242472;13.0;1.067043148064597;181.0;0.191716991710876;4.581450951964302;1.3231274899908472;6.71;1.2290327497223237
ПРОБА 225;2400.0;0.0;14.0;0.0858068628623311;181.0;0.191716991710876;3.615126882055968;0.8820907365576777;2.620568274918688;0.348863075347693
ПРОБА 226;2400.0;0.0201571922250431;15.0;0.067592333153226;181.0;0.191716991710876;3.55302008103206;0.128034046501748;2.372925151600343;0.3962448389006742
ПРОБА 227;2400.0;0.0;16.0;0.1112485186237851;181.0;0.191716991710876;3.641994860757559;0.128034046501748;2.935091372398528;0.348863075347693
ПРОБА 228;2400.0;35.95347358454611;17.0;0.2424822036492289;181.0;0.191716991710876;3.79524862831435;1.8874488200696544;6.359275042891656;0.7326702771964315
ПРОБА 229;2400.0;32.596837400999966;18.0;0.3671598811716146;181.0;0.191716991710876;3.895554668022104;0.6656478453831659;6.71;0.6563718931821184
ПРОБА 230;2400.0;0.0;3.0;0.0599838330012333;184.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 231;2400.0;0.0;4.0;0.1139561244121726;184.0;0.191716991710876;3.6248580539083743;0.128034046501748;2.9644519871634207;0.8074960126850814
ПРОБА 232;2400.0;0.0;5.0;0.0599838330012333;184.0;0.0327950509149222;3.5322329025153407;0.128034046501748;1.2660733813492917;0.348863075347693
ПРОБА 233;2400.0;14.213590269207302;6.0;0.0599838330012333;184.0;0.0327950509149222;3.5;0.3177911349108501;0.0;0.348863075347693
ПРОБА 234;2400.0;35.725205259825835;7.0;0.3006674695815015;184.0;0.191716991710876;3.833550237570964;0.1565738814226153;6.71;0.706122262572849
ПРОБА 235;2400.0;0.0;8.0;0.4149171922322302;184.0;0.191716991710876;3.945869599005515;0.5561668104280826;6.71;0.6998367198006222
ПРОБА 236;2400.0;36.229648224034015;9.0;0.2223636841819179;184.0;0.191716991710876;3.758636209323926;0.2521166147037437;5.781321655315487;0.5822304707118177
ПРОБА 237;2400.0;34.22997864957726;10.0;0.3286578091218667;184.0;0.191716991710876;3.882885215884027;0.822031792858535;6.71;0.420529498272383
ПРОБА 238;2400.0;0.0;11.0;0.142743991267949;184.0;0.191716991710876;3.711532011763611;0.128034046501748;4.496480424238752;0.7131347086509543
ПРОБА 239;2400.0;0.0;12.0;0.0599838330012333;184.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 240;2400.0;0.0;13.0;0.0599838330012333;184.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 241;2400.0;-0.3135107548585518;14.0;0.518470357552087;184.0;0.191716991710876;4.02357609459915;0.9246586771864168;6.71;0.6845575758734447
ПРОБА 242;2400.0;-3.163833332906564e-15;15.0;0.0599838330012333;184.0;0.0327950509149222;3.5;0.1928409045197552;0.3659919331890908;0.348863075347693
ПРОБА 243;2400.0;34.22885188543916;16.0;0.3193613065880275;184.0;0.191716991710876;3.831221721054657;0.128034046501748;6.71;0.9298421908419592
ПРОБА 244;2400.0;-7.20161243179645e-13;17.0;0.0599838330012333;184.0;0.0327950509149222;3.5;0.3234490099273393;0.0;0.6664517753973964
ПРОБА 245;2400.0;32.43263135918382;18.0;0.3044536911405309;184.0;0.191716991710876;3.887190166905409;0.128034046501748;6.71;0.859933116146022
ПРОБА 246;2400.0;-5.774422929946571e-17;3.0;0.0599838330012333;187.0;0.0327950509149222;3.55546781531552;0.128034046501748;2.071890804433656;0.348863075347693
ПРОБА 247;2400.0;-5.774422929946571e-17;4.0;0.0599838330012333;187.0;0.0327950509149222;3.5;0.128034046501748;1.845529721728168;0.5891346462157196
ПРОБА 248;2400.0;0.019352002687562;5.0;1.0943110098187316;187.0;0.191716991710876;4.617547550876802;1.923415564108028;6.71;1.749564827663276
ПРОБА 249;2400.0;1.5553609561902917;6.0;0.0599838330012333;187.0;0.0327950509149222;3.5;0.2006785870206509;0.0;0.7121245101127627
ПРОБА 250;2400.0;34.65112949621011;7.0;0.2459504757503663;187.0;0.191716991710876;3.796111840468233;0.6686965886515258;6.233750257450516;0.348863075347693
ПРОБА 251;2400.0;-3.360716397559764e-07;8.0;0.0599838330012333;187.0;0.0327950509149222;3.5;0.510057971794051;0.0;0.348863075347693
ПРОБА 252;2400.0;13.982358682378548;9.0;0.0599838330012333;187.0;0.0327950509149222;3.5;1.0150865882412723;0.0;0.348863075347693
ПРОБА 253;2400.0;35.58004142142044;10.0;0.3146167904308779;187.0;0.191716991710876;3.8542090927690382;0.128034046501748;6.71;0.6207771683092419
ПРОБА 254;2400.0;0.0;11.0;0.0599838330012333;187.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 255;2400.0;33.11766166714415;12.0;0.2982222357412895;187.0;0.191716991710876;3.86266091113484;0.128034046501748;6.71;0.7697859045214236
ПРОБА 256;2400.0;3.05424341063788;13.0;0.0599838330012333;187.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 257;2400.0;0.0;14.0;0.0599838330012333;187.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 258;2400.0;0.0;15.0;0.1301233627778042;187.0;0.191716991710876;3.6840527472790185;0.128034046501748;3.8382627225481754;0.5089442321498984
ПРОБА 259;2400.0;34.33929657471331;16.0;0.280517548513999;187.0;0.191716991710876;3.805590047133188;0.128034046501748;6.71;0.4577676226490765
ПРОБА 260;2400.0;5.469599641010825e-05;17.0;0.0599838330012333;187.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.6678126239777185
ПРОБА 261;2400.0;35.230460837486824;18.0;0.2604499939451118;187.0;0.191716991710876;3.828536191748343;0.3499100854894664;6.63461657901512;0.348863075347693
ПРОБА 262;2400.0;-8.81272707420411e-05;3.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 263;2400.0;-2.760377188614488e-10;4.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 264;2400.0;32.238944249359804;5.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 265;2400.0;-2.837537660386743e-34;6.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 266;2400.0;-2.837537660386743e-34;7.0;0.0599838330012333;190.0;0.0327950509149222;3.5339855129066624;1.304567475545026;2.1368114413051056;0.348863075347693
ПРОБА 267;2400.0;-2.837537660386743e-34;8.0;0.3426347495142991;190.0;0.191716991710876;3.914765563147452;0.5494207920460287;6.71;0.348863075347693
ПРОБА 268;2400.0;-2.837537660386743e-34;9.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 269;2400.0;-2.837537660386743e-34;10.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 270;2400.0;-2.837537660386743e-34;11.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 271;2400.0;1.003656023327141;12.0;0.0599838330012333;190.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 272;2400.0;16.48176366310128;13.0;0.5372942364315202;190.0;0.191716991710876;4.060960532680177;0.5283147931546919;6.71;0.5487396240396405
ПРОБА 273;2400.0;33.297389343991824;14.0;0.3795068468955097;190.0;0.191716991710876;3.868060643055934;0.1721731605526019;6.71;0.7644285572489842
ПРОБА 274;2400.0;0.0;15.0;0.0599838330012333;190.0;0.0327950509149222;3.5;1.1140950309856084;0.0;0.348863075347693
ПРОБА 275;2400.0;34.78347515730481;16.0;0.2633439721057656;190.0;0.191716991710876;3.812166806286294;0.6488902162482462;6.71;0.8341513676511705
ПРОБА 276;2400.0;33.417174609545384;17.0;0.3291572153802367;190.0;0.191716991710876;3.864349056066328;0.8229175649478648;6.71;0.8214228238940227
ПРОБА 277;2400.0;33.86575968476295;18.0;0.3108322676251439;190.0;0.191716991710876;3.841083320910337;0.128034046501748;6.71;0.348863075347693
ПРОБА 278;2400.0;2.288786510585211;3.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 279;2400.0;0.0;4.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.6609015992247597
ПРОБА 280;2400.0;0.0082891958335955;5.0;0.0779529837647517;193.0;0.191716991710876;3.635642818936562;0.2415316772206302;2.8620199940242244;0.5281483426661794
ПРОБА 281;2400.0;-0.0001966033173574;6.0;0.077537347281781;193.0;0.191716991710876;3.63090029120463;0.128034046501748;3.080529292549239;0.348863075347693
ПРОБА 282;2400.0;0.00168395095171;7.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.4011457036685031
ПРОБА 283;2400.0;0.0;8.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.1860467110826083;0.348863075347693
ПРОБА 284;2400.0;0.0;9.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.3121262578875027;0.8081519110122385
ПРОБА 285;2400.0;0.0;10.0;0.3667470487874703;193.0;0.191716991710876;3.9188555398007545;0.128034046501748;6.71;1.0809493891132271
ПРОБА 286;2400.0;0.0;11.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 287;2400.0;-5.717463193769079;12.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 288;2400.0;0.0;13.0;0.0599838330012333;193.0;0.0327950509149222;3.5;0.128034046501748;0.2692745313269099;0.348863075347693
ПРОБА 289;2400.0;33.93046876799499;14.0;0.3264418608410588;193.0;0.191716991710876;3.8681180856527937;0.7386634005585169;6.71;0.8940743488826507
ПРОБА 290;2400.0;28.81394130322976;15.0;0.4254530642137998;193.0;0.191716991710876;3.980886637529989;1.1329267407541634;6.71;0.5662513533166086
ПРОБА 291;2400.0;34.10846367020866;16.0;0.3297838156793102;193.0;0.191716991710876;3.882399856791283;0.2337951761088424;6.71;0.7262921638440751
ПРОБА 292;2400.0;33.565915871747016;17.0;0.3166079066038875;193.0;0.191716991710876;3.84729001561572;0.128034046501748;6.71;0.978542206618595
ПРОБА 293;2400.0;33.721376262869136;18.0;0.3324557505976586;193.0;0.191716991710876;3.8805946433690695;0.6497751895116723;6.71;0.3775187101691412
ПРОБА 294;2400.0;29.00510994748599;3.0;0.4807755489004217;196.0;0.191716991710876;4.0102706094182565;0.9009878136018992;6.71;0.5046472598273708
ПРОБА 295;2400.0;-1.3449022728770005e-07;4.0;0.0599838330012333;196.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 296;2400.0;-1.3449022728770005e-07;5.0;0.0599838330012333;196.0;0.0327950509149222;3.54688885149543;0.5489202260039338;1.571372761490875;0.348863075347693
ПРОБА 297;2400.0;-0.0189145323913452;6.0;0.6334056954265632;196.0;0.191716991710876;4.219051797881746;1.274128244827308;6.71;0.348863075347693
ПРОБА 298;2400.0;32.52100636648202;7.0;0.4005404604364839;196.0;0.191716991710876;3.8911614006331385;1.2206839179687017;6.71;0.9970175595983608
ПРОБА 299;2400.0;0.0;8.0;0.0599838330012333;196.0;0.0327950509149222;3.5;0.9491176000729792;0.0;0.8984166314248366
ПРОБА 300;2400.0;0.0;9.0;0.0599838330012333;196.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.6479408607963765
ПРОБА 301;2400.0;0.0;10.0;0.0599838330012333;196.0;0.0327950509149222;3.575178117703848;0.128034046501748;2.3139053156644103;0.348863075347693
ПРОБА 302;2400.0;0.0;11.0;0.0599838330012333;196.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.4757896602469779
ПРОБА 303;2400.0;0.0160482064669469;12.0;0.0599838330012333;196.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.6969795000751438
ПРОБА 304;2400.0;28.26534005407035;13.0;0.4109641072955408;196.0;0.191716991710876;3.955366167851532;0.128034046501748;6.71;0.5065449392328629
ПРОБА 305;2400.0;-3.467887428754518e-06;14.0;0.0599838330012333;196.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 306;2400.0;0.0;15.0;0.6166818601454916;196.0;0.191716991710876;4.101466237866457;0.7403265631341875;6.71;0.348863075347693
ПРОБА 307;2400.0;-0.0024636926659018;16.0;0.2047728471245347;196.0;0.191716991710876;3.7601662048033546;0.128034046501748;5.7155189866923015;0.6066379421102748
ПРОБА 308;2400.0;33.92943915444953;17.0;0.2871706196264482;196.0;0.191716991710876;3.855968334024128;0.4040349107489513;6.680330201293947;0.348863075347693
ПРОБА 309;2400.0;-7.99795597852893;18.0;0.0599838330012333;196.0;0.0327950509149222;3.5574179490937703;0.128034046501748;0.9649508150424344;0.3594825336098724
ПРОБА 310;2400.0;1.2841126086522747e-24;3.0;1.4298725286744636;199.0;0.191716991710876;4.966020891576313;0.8487188591883438;6.71;1.0503082616403956
ПРОБА 311;2400.0;0.3220076336052667;4.0;0.0599838330012333;199.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 312;2400.0;0.0;5.0;0.0599838330012333;199.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.5702466690316774
ПРОБА 313;2400.0;0.4368639596962579;6.0;0.4201557697467738;199.0;0.191716991710876;3.994268496027016;0.8240854614618771;6.71;0.3754547607520264
ПРОБА 314;2400.0;0.0;7.0;0.4511385199863972;199.0;0.191716991710876;4.009353682320271;1.7900997852390337;6.71;0.348863075347693
ПРОБА 315;2400.0;0.0463994875912776;8.0;0.0599838330012333;199.0;0.0327950509149222;3.5026078450785865;0.2207250704411609;1.5663167927719823;0.348863075347693
ПРОБА 316;2400.0;15.69789755843432;9.0;0.5305555344010641;199.0;0.191716991710876;4.067301163151049;0.878565544849581;6.71;0.7037137684570007
ПРОБА 317;2400.0;34.75859806158952;10.0;0.337240993812836;199.0;0.191716991710876;3.890926614606814;0.128034046501748;6.71;0.3880272856575267
ПРОБА 318;2400.0;33.22631631469138;11.0;0.3052963427223709;199.0;0.191716991710876;3.8086568614996295;0.128034046501748;6.71;0.348863075347693
ПРОБА 319;2400.0;34.18452322343341;12.0;0.3054434356377489;199.0;0.191716991710876;3.845996243295866;1.2912038178202736;6.71;0.7804472161459255
ПРОБА 320;2400.0;0.0;13.0;0.0599838330012333;199.0;0.0327950509149222;3.56313388974248;0.128034046501748;0.6633724107802197;0.348863075347693
ПРОБА 321;2400.0;0.0002923518940912;14.0;0.0599838330012333;199.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 322;2400.0;-4.75414228426041e-11;15.0;0.0599838330012333;199.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 323;2400.0;-0.0086125365186882;16.0;0.0599838330012333;199.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 324;2400.0;34.35057411300279;17.0;0.3027456532353541;199.0;0.191716991710876;3.8292672259454488;0.128034046501748;6.71;0.8405376704318875
ПРОБА 325;2400.0;-8.74898468687614e-17;18.0;0.1373381712602755;199.0;0.191716991710876;3.677290427049999;0.128034046501748;4.205035689966244;0.3670296255554681
ПРОБА 326;2400.0;-8.74898468687614e-17;3.0;0.2485026501053108;202.0;0.191716991710876;3.7682676633865393;1.0388337350236143;6.71;0.8046419680792097
ПРОБА 327;2400.0;-8.74898468687614e-17;4.0;2.0304633722761745;202.0;0.191716991710876;5.545941233646426;1.6325125558100857;6.71;1.8322438513152333
ПРОБА 328;2400.0;-8.74898468687614e-17;5.0;0.0599838330012333;202.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 329;2400.0;1.1655019140466345;6.0;0.1647410837614436;202.0;0.191716991710876;3.730703445809232;0.7801344333529491;4.657805208503858;0.5135131698435318
ПРОБА 330;2400.0;-1.5328584129584752e-72;7.0;0.0599838330012333;202.0;0.0327950509149222;3.5283223059920417;0.3731144293922261;1.960706794469728;0.348863075347693
ПРОБА 331;2400.0;-1.5328584129584752e-72;8.0;0.0599838330012333;202.0;0.0327950509149222;3.610398668453155;0.128034046501748;2.519981787224666;0.5251544983756045
ПРОБА 332;2400.0;3.5053731909626578;9.0;0.0599838330012333;202.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 333;2400.0;-2.8693154555196387e-06;10.0;0.0599838330012333;202.0;0.0327950509149222;3.5030795887106394;0.128034046501748;0.263304510968148;0.4647672833205631
ПРОБА 334;2400.0;-11.321520617722603;11.0;0.0599838330012333;202.0;0.0327950509149222;3.541683717178743;0.128034046501748;1.409582018807767;0.5182110942427192
ПРОБА 335;2400.0;0.0002210491812999;12.0;0.0599838330012333;202.0;0.0327950509149222;3.5;0.5378046388751305;0.0;0.348863075347693
ПРОБА 336;2400.0;36.06718218983639;13.0;0.2422261653079553;202.0;0.191716991710876;3.7804663893018073;0.128034046501748;5.618129268066032;1.0366113870443658
ПРОБА 337;2400.0;0.0;14.0;0.0599838330012333;202.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 338;2400.0;0.0;15.0;0.0599838330012333;202.0;0.0327950509149222;3.5813511972119163;0.5008597671730853;2.6663327257503626;0.348863075347693
ПРОБА 339;2400.0;-0.0003536554395685;16.0;0.0599838330012333;202.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.4982480501350474
ПРОБА 340;2400.0;0.0;17.0;0.0599838330012333;202.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 341;2400.0;34.143850437678964;18.0;0.2761465485232403;202.0;0.191716991710876;3.874290031195714;0.128034046501748;6.71;0.348863075347693
ПРОБА 342;2400.0;-27.876806320036568;3.0;0.0599838330012333;205.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 343;2400.0;0.0;4.0;0.0599838330012333;205.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.5183378088340473
ПРОБА 344;2400.0;2.321966345483025;5.0;0.8070112608569082;205.0;0.191716991710876;4.304645575150802;1.510208508347068;6.71;0.348863075347693
ПРОБА 345;2400.0;0.0;6.0;0.0599838330012333;205.0;0.0327950509149222;3.5;0.2161062525124476;0.0;0.5936889990861671
ПРОБА 346;2400.0;8.597272111823118;7.0;0.0599838330012333;205.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 347;2400.0;-0.0572426424449701;8.0;0.0599838330012333;205.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
ПРОБА 348;2400.0;26.99647716342835;9.0;0.4046831639443811;205.0;0.191716991710876;3.893704502777991;0.5545700177526033;6.71;0.4480194519711322
ПРОБА 349;2400.0;0.0422908877668571;10.0;0.0599838330012333;205.0;0.0327950509149222;3.5;0.128034046501748;0.0;0.348863075347693
